 Id,            Etablissement organisateur,            Poste,            Nombre postes,            Dèlai dépôt,            Date publication,            Candidats convoqués,            Résultats,            Pour plus d'informations,            Fichiers attachés
poste_e1id4059,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,Directeurs de Départements,4,1000-10-10,2016-12-29,http://emploi-public-files.ma/fichiers/upload/avisdepartementsfinal1.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatconcourschefsdpartements.pdf|,Nom : AMSSNuRTéléphone : 0661398925,http://emploi-public-files.ma/fichiers/upload/DecisionFichesPostesDirecteursdeDepartements.pdf
poste_e1id4058,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,Secrétaire Général,1,1000-10-10,2016-12-29,http://emploi-public-files.ma/fichiers/upload/ListescandidatsretenusSG.pdf|,http://emploi-public-files.ma/fichiers/upload/AvisdeselectionduSGAMSSNuR.pdf|,Nom : AMSSNuRTéléphone : 0661732673,http://emploi-public-files.ma/fichiers/upload/DecisionFichePosteSecrtaireGnral.pdf
poste_e1id4057,Office National Des Aéroports,Chef de Service Secrétariat Commission des Appels d’Offres au sein de la Direction des Achats et de la Logistique ,1,1000-10-10,2016-12-29,-,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICESECRETARIATDELACOMMISSION.pdf|,Nom : Mr Abdelhak ZAITITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureServiceSecrtariatCommissiondesAppelsdOffresDAL.pdf
poste_e1id4056,Office National Des Aéroports,Chef de la Division Facturation au sein de la Direction Financière,1,1000-10-10,2016-12-29,-,http://emploi-public-files.ma/fichiers/upload/CHEFDEDIVISIONFACTURATION.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureDivFacturationDF.pdf
poste_e1id4055,Caisse de Dépôt et de Gestion,Responsable Entité PMO et Pilotage Stratégique,1,1000-10-10,2016-12-29,-,-,Téléphone : 0537669000,http://emploi-public-files.ma/fichiers/upload/ResponsablePMOetPilotageStratgique1.pdf
poste_e1id4054,Office National Des Aéroports,Commandant de l'Aéroport de ZAGORA,1,1000-10-10,2016-12-29,-,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureCommandantZAGORA1.pdf
poste_e1id4052,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Chef de Division,3,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/13022017_Liste_candidats_retenus_AP_DICTR_Div.pdf|,http://emploi-public-files.ma/fichiers/upload/28032017_Rsultats_dfinitifs_affichage_AP_DICTR.pdf|,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision3ORG1992016_AP_DICTR_Div.pdf
poste_e1id4051,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Chef de Division,1,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/10022017_Liste_candidats_retenus_AP_DICPRDiv.pdf|,http://emploi-public-files.ma/fichiers/upload/28032017_Rsultats_dfinitifs_affichage_AP_DICPR.pdf|,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision3ORG1982016_AP_DICPRDXRXA.pdf
poste_e1id4050,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Chef de Division,4,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/10022017_Liste_candidats_retenus_AP_DICDI1.pdf|,http://emploi-public-files.ma/fichiers/upload/28032017_Rsultats_dfinitifs_affichage_AP_DICDI.pdf|,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision3ORG2002016_AP_DICDI_Div.pdf
poste_e1id4049,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Chef de Division,5,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/10022017_Liste_candidats_retenus_AP_Divappui2.pdf|,http://emploi-public-files.ma/fichiers/upload/30032017_Rsultats_dfinitifs_affichage_AP_PostesDivappui.pdf|,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision3ORG1972016_AP_CDFonc.pdf
poste_e1id4048,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Directeur,3,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/10022017_Liste_candidats_retenus_AP_Dirappui.pdf|,http://emploi-public-files.ma/fichiers/upload/27032017_Rsultats_dfinitifs_affichage_APDirappui.pdf|,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision3ORG1962016_AP_Dirfonc.pdf
poste_e1id4047,Office National Des Aéroports,Chef de la Division Exploitation Aéroportuaire/Aéroport de Marrakech,1,1000-10-10,2016-12-28,-,http://emploi-public-files.ma/fichiers/upload/Rsultat89.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureDivisionExploitationAroportuaireMarrakech.pdf
poste_e1id4046,Office National Des Aéroports,Chef de Service Management et Qualité/AIAC ,1,1000-10-10,2016-12-28,-,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICEMANAGEMENTQUALITE.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureManagementetQualitAIAC.pdf
poste_e1id4045,Office National De L'Electricité Et De L'Eau Potable -Branche Eau-,chef d'Agence régionale,1,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/candidatretenupourlentretienAMSmaraEmploiPublic.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatDfinitifSMARA.pdf|,Téléphone : 0537667673,http://emploi-public-files.ma/fichiers/upload/Dcision25221.pdf
poste_e1id4044,Office National Des Aéroports,"Chef de Service Sûreté, Sécurité, Qualité Environnement/Aéroport de Nador",1,1000-10-10,2016-12-28,http://emploi-public-files.ma/fichiers/upload/PlanningentretienemrgServiceNADOr.pdf|,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICEGESTIONDELASURETESECURITEQUALITEETENVIRONNEMENT.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureServiceSretScuritQualitEnvironnementNADOR1.pdf
poste_e1id4043,Office National Des Aéroports,Directeur de l’Aéroport Mohammed V/ONDA,1,1000-10-10,2016-12-27,-,http://emploi-public-files.ma/fichiers/upload/DIRECTEURAEROPORTMOHAMMEDV.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureDirecteurAroportMohammedV.pdf
poste_e1id4042,Office National Des Aéroports,Chef de Service Gestion Administrative au sein du Pôle Marketing et Commercial,1,1000-10-10,2016-12-27,-,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICEGESTIONADMINISTRATIVE.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureChefdeServiceGestionAdministrative20161223_15232905.pdf
poste_e1id4041,Agence Nationale des Ports,Chef de Division Etudes et Travaux au port de Casablanca,1,1000-10-10,2016-12-27,-,http://emploi-public-files.ma/fichiers/upload/rsultatDivisionEtudesetTravauxDRPC.pdf|,Nom : Mrani AnassTéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/DcisionAppelCandichefdedivisionEtudesetTravauxDRPC.pdf
poste_e1id4040,Institut Supérieur de l'Information et de la Communication,Directeur adjoint chargé des stages et de la formation continue,1,1000-10-10,2016-12-27,-,-,Nom : Fadil AbdelmajidTéléphone : 0537773340,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4697.pdf
poste_e1id4039,Chambre d'artisanat de la région de Fès - Meknès,Directeur,1,1000-10-10,2016-12-22,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4716.PDF|,http://emploi-public-files.ma/fichiers/upload/File2.PDF|,Téléphone : 0535651758,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4679.PDF
poste_e1id4038,Agence Nationale des Ports,DECISION CHEF DE LA DIVISION DEVELOPPEMENT ET REGULATION - PORT DE NADOR,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/rsultatinfructueuxDivisionDveloppementetRgulationNador.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDELADIVISIONDEVELOPPEMENTETREGULATIONPORTDENADOR.pdf
poste_e1id4037,Agence Nationale des Ports,CHEF DE LA DIVISION DEVELOPPEMENT ET REGULATION - PORT DE LAAYOUNE,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/rsultatDivisionDvetrgulationLaayoune.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDELADIVISIONDEVELOPPEMENTETREGULATIONPORTDELAAYOUNE1.pdf
poste_e1id4036,Agence Nationale des Ports,DECISION CHEF DE SERVICE REGULATION DES ACTIVITES ET DES OPERATEURS - PORT DE NADOR,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/resultats_service_rgulationactivitesetoperateurs_Nador.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDESERVICEREGULATIONDESACTIVITESETDESOPERATEURSPORTDENADOR.pdf
poste_e1id4035,Agence Nationale des Ports,CHEF DE SERVICE REGULATION DES ACTIVITES ET DES OPERATEURS - PORT D'AGADIR,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/rsultatServiceRgulationAetOAgadir.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDESERVICEREGULATIONDESACTIVITESETDESOPERATEURSPORTDAGADIR.pdf
poste_e1id4034,Agence Nationale des Ports,CHEF DE SERVICE REGULATION DES ACTIVITES ET DES OPERATEURS - PORT DE KENITRA,1,1000-10-10,2016-12-22,-,-,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDESERVICEREGULATIONDESACTIVITESETDESOPERATEURSPORTDEKENITRA.pdf
poste_e1id4033,Agence Nationale des Ports,CHEF DE SERVICE GESTION FINANCIERE ET RECOUVEREMENT - PORT DE LAAYOUNE,1,1000-10-10,2016-12-22,-,-,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDESERVICEGESTIONFINANCIEREETRECOUVEREMENTPORTDELAAYOUNE.pdf
poste_e1id4032,Agence Nationale des Ports,CHEF DE SERVICE GESTION FINANCIERE ET RECOUVEREMENT -PORT DE NADOR,1,1000-10-10,2016-12-22,-,-,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDESERVICEGESTIONFINANCIEREETRECOUVEREMENTPORTDENADOR.pdf
poste_e1id4030,Académie Régionale de l’Education et de la Formation de la région Rabat Salé Kénitra,Directeur provincial de kenitra,1,1000-10-10,2016-12-22,-,-,Nom : الحسن اليازيديTéléphone : 0600004187,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4668.PDF
poste_e1id4029,Agence Nationale des Ports,CHEF DE DIVISION PROGRAMMATION DES ESCALES - PORT DE JORF LASFAR,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/Rsultat_divprogrammationdesescalesjorflasfar.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDELADIVISIONPROGRAMMATIONDESESCALESPORTDEJORFLASFAR.pdf
poste_e1id4028,Agence Nationale des Ports,CHEF DE LA DIVISION SUPPORT - PORT DE LAAYOUNE,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/rsultatinfructueuxDivisionSupportLaayoune.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDELADIVISIONSUPPORTPORTDELAAYOUNE.pdf
poste_e1id4027,Agence Nationale des Ports,CHEF DE LA DIVISION SUPPORT - PORT DE NADOR,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/rsultatinfructueuxDivisionSupportNador.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDELADIVISIONSUPPORTALADIRECTIONREGIONALEMEDITERRANEEPORTDENADOR1.pdf
poste_e1id4026,Agence Nationale des Ports,CHEF DE SERVICE REGULATION DES ACTIVITES ET DES OPERATEURS A LA DIRECTION REGIONALE DU DETROIT - PORT DE LARACHE,1,1000-10-10,2016-12-22,-,http://emploi-public-files.ma/fichiers/upload/Resultat_Chef_de_Service_Regulation_des_Activites_et_des_Operateurs_Larache.pdf|,Nom : Anass MRANITéléphone : 00212520121314,http://emploi-public-files.ma/fichiers/upload/DECISIONCHEFDESERVICEREGULATIONDESACTIVITESETDESOPERATEURSPORTDELARACHE.pdf
poste_e1id4025,Office National des Hydrocarbures et des Mines,Chef du département Traitement au sein de la division géophysique pétrolière,1,1000-10-10,2016-12-20,http://emploi-public-files.ma/fichiers/upload/05DpartementTraitement.pdf|,http://emploi-public-files.ma/fichiers/upload/05DpartementTraitement1.pdf|,Nom : EL FOUAR JAMALTéléphone : 0537239802,http://emploi-public-files.ma/fichiers/upload/dcisionDGN544.pdf
poste_e1id4024,Office National des Hydrocarbures et des Mines,Chef du département Schistes bitumineux,1,1000-10-10,2016-12-20,http://emploi-public-files.ma/fichiers/upload/04DpartementSchistesbitumineux.pdf|,http://emploi-public-files.ma/fichiers/upload/04DpartementSchistesbitumineux1.pdf|,Nom : EL FOUAR JAMALTéléphone : 0537239802,http://emploi-public-files.ma/fichiers/upload/dcisionDGN544.pdf
poste_e1id4023,Office National des Hydrocarbures et des Mines,Chef du département Shales gaz,1,1000-10-10,2016-12-20,http://emploi-public-files.ma/fichiers/upload/03DpartementShalesgaz.pdf|,http://emploi-public-files.ma/fichiers/upload/03DpartementShalesgaz1.pdf|,Nom : EL FOUAR JAMALTéléphone : 0537239802,http://emploi-public-files.ma/fichiers/upload/dcisionDGN544.pdf
poste_e1id4022,Office National des Hydrocarbures et des Mines,"Chef du département Gestion, Planification et patrimoine minier",1,1000-10-10,2016-12-20,http://emploi-public-files.ma/fichiers/upload/02DpartementGestionPlanificationetpatrimoineminier.pdf|,http://emploi-public-files.ma/fichiers/upload/02DpartementGestionPlanificationetpatrimoineminier1.pdf|,Nom : EL FOUAR JAMALTéléphone : 0537239802,http://emploi-public-files.ma/fichiers/upload/dcisionDGN544.pdf
poste_e1id4021,Office National des Hydrocarbures et des Mines,Chef de la division Evaluation des Bassins hydrocarbures non conventionnels ,1,1000-10-10,2016-12-20,http://emploi-public-files.ma/fichiers/upload/01DivisionEvaluationdesBassinshydrocarburesnonconventionnels.pdf|,http://emploi-public-files.ma/fichiers/upload/01DivisionEvaluationdesBassinshydrocarburesnonconventionnels1.pdf|,Nom : EL FOUAR JAMALTéléphone : 0537239802,http://emploi-public-files.ma/fichiers/upload/dcisionDGN544.pdf
poste_e1id4020,Chambre d'Agriculture de la région Drâa-Tafilalet,Le Secrétaire général de la Chambre d'Agriculture de la région Draa Tafilalet ,1,1000-10-10,2016-12-20,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4777.pdf|,-,Téléphone : 0535791070,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4642.pdf
poste_e1id4019,Agence Nationale des Ports,Chef de la Division Marketing à la Direction Générale,1,1000-10-10,2016-12-19,-,http://emploi-public-files.ma/fichiers/upload/Rsultat_div_marketing_psr.pdf|,Nom : Anass MRANITéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/DcisionappelcanddivisionMarketing.pdf
poste_e1id4018,Agence Nationale des Ports,Chef de la Division Observatoire de la Compétitivité à la Direction générale,1,1000-10-10,2016-12-19,http://emploi-public-files.ma/fichiers/upload/Listedespersonnesconvoqueslentretienaupostedechefdedivisionobservatoiredelacomptitivit.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatinfructueux2merelanceDivObservcomptitivit.pdf|,Nom : Anass MRANITéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/dcisionappelcanddivisionobservatoiredelacomptitivit.pdf
poste_e1id4017,Agence Nationale des Ports,Chef de la Division Gestion des Occupations Temporaires du Domaine Public portuaire à la Direction Générale,1,1000-10-10,2016-12-19,-,http://emploi-public-files.ma/fichiers/upload/Rsultat_div_otdpppsr.pdf|,Nom : Anass MRANITéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/dcisionappelcanddivisiongestionOTDP1.pdf
poste_e1id4016,Office National Des Aéroports,Chef de Service Infrastructures & Bâtiments au sein de l'Aéroport de Tanger/ONDA ,1,1000-10-10,2016-12-19,-,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureInfraBatTanger.pdf
poste_e1id4015,Office National Des Aéroports,Chef de Service Sécurité au sein de l'Aéroport de Tanger/ONDA,1,1000-10-10,2016-12-19,-,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureScuritTanger.pdf
poste_e1id4014,Office National Des Aéroports,Chef de Service Télécommunication & Informatique au sein de l'Aéroport de Tanger,1,1000-10-10,2016-12-19,-,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureTelecomInfoTanger.pdf
poste_e1id4012,Office National Des Aéroports,Chef de Service Contrôle Aérien au sein de l'Aéroport de Marrakech    ,1,1000-10-10,2016-12-19,-,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureContrleArienMarrakech.pdf
poste_e1id4010,Office National des chemins de fer ,Chef de Service Développement de la Politique Sûreté,1,1000-10-10,2016-12-16,-,-,Nom : بشاوي محمدTéléphone : 0537774747,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePSCChefdeServiceDveloppementdelaPolitiqueSret1.pdf
poste_e1id4009,Office du Développement de la Coopération,Délégué régional de l'Office du Développement de la Coopération à la région de oued eddahab lagouira (dakhla),1,1000-10-10,2016-12-15,http://emploi-public-files.ma/fichiers/upload/ENTRETIENSELECTIFDELEGUEDAKHLA2.pdf|,-,Téléphone : 05.37.77.47.04,http://emploi-public-files.ma/fichiers/upload/avis_concours_delegue_dakhla.pdf
poste_e1id4008,Académie Régionale de l’Education et de la Formation de la région Souss Massa,Chef de Service,42,1000-10-10,2016-12-15,http://emploi-public-files.ma/fichiers/upload/ResultatPrselection516.pdf|,-,Téléphone : 0661549406,http://emploi-public-files.ma/fichiers/upload/0516152016.pdf
