 Id,            Administration organisatrice,            Grade,            Nombre postes,            Dèlai dépot,            Date concours,            Date publication,            Candidats convoqués pour l'examen écrit,            Candidats convoqués pour l'entretien oral,            Résultats,            Désistements,            Pour plus d'informations,            Fichiers attachés
concour_e0c0id6947,Cour des comptes,Administrateur 3ème grade ~ Echelle 10,6,2016-10-21,2016-11-27,2016-09-30,http://emploi-public-files.ma/fichiers/upload/ListeADMIN3G.pdf|,http://emploi-public-files.ma/fichiers/upload/admis_adm_27112016.pdf|,http://emploi-public-files.ma/fichiers/upload/admis_administrateur.pdf|http://emploi-public-files.ma/fichiers/upload/attente_administrateur.pdf|,-,Email : drh.jf@courdescomptes.ma,http://emploi-public-files.ma/fichiers/upload/AVISADMIN3G.pdf|http://emploi-public-files.ma/fichiers/upload/ARRADMIN3G.pdf
concour_e0c0id6896,Ministère de la justice,Ingénieur d'Etat 1er grade ~ Echelle 11,26,2016-10-17,2016-11-13,2016-09-23,http://emploi-public-files.ma/fichiers/upload/Binder15.pdf|,http://emploi-public-files.ma/fichiers/upload/ResultaEcritIng2016.pdf|,http://emploi-public-files.ma/fichiers/upload/ResFinalIng2016.pdf|http://emploi-public-files.ma/fichiers/upload/ListeAttenteIng2016.pdf|,http://emploi-public-files.ma/fichiers/upload/__2.pdf|,Email : drh@justice.gov.ma,http://emploi-public-files.ma/fichiers/upload/arreteIng2016.pdf
concour_e0c0id6895,Ministère de la justice,Rédacteur Judiciaire 4ème grade ~ Echelle 8,524,2016-10-17,2017-01-08,2016-09-23,http://emploi-public-files.ma/fichiers/upload/ListeRedactFinal2016imp.pdf|,http://emploi-public-files.ma/fichiers/upload/AdmisRedactOrale2017.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier5372.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier5374.pdf|,http://emploi-public-files.ma/fichiers/upload/__1.pdf|,Email : drh@justice.gov.ma,http://emploi-public-files.ma/fichiers/upload/arreteRedact2016.pdf
concour_e0c0id6773,Ministère de l’Emploi et de l’Insertion Professionnelle,Médecins premier grade ~ Echelle 11,1,2016-10-03,2016-10-15,2016-09-14,http://emploi-public-files.ma/fichiers/upload/201695.pdf|,-,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4153.pdf|,-,Email : dgrh.emploi@gmail.com,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3961.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3962.pdf
concour_e0c0id6744,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département du Tourisme",Technicien de 3ème grade ~ Echelle 9,2,2016-09-21,2016-10-30,2016-09-05,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4203.pdf|,http://emploi-public-files.ma/fichiers/upload/Techniciens3emegrade2.pdf|,http://emploi-public-files.ma/fichiers/upload/Techniciens_3eme_grade.pdf|,-,Email : braqai@tourisme.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3947.pdf|http://emploi-public-files.ma/fichiers/upload/TECH3G39.pdf
concour_e0c0id6743,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département du Tourisme",Administrateur 3ème grade ~ Echelle 10,2,2016-09-21,2016-10-30,2016-09-05,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4228.pdf|,-,-,-,Email : braqai@tourisme.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3946.pdf|http://emploi-public-files.ma/fichiers/upload/ADM3G2.pdf
concour_e0c0id6742,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département du Tourisme",Administrateur 2ème grade ~ Echelle 11,12,2016-09-21,2016-10-30,2016-09-05,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4229.pdf|,-,-,-,Email : braqai@tourisme.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3945.pdf|http://emploi-public-files.ma/fichiers/upload/ADM2G1.pdf
concour_e0c0id6725,Délégation générale à l'administration pénitentiaire et à la réinsertion,Médecins premier grade ~ Echelle 11,10,2016-09-16,2016-09-24,2016-08-31,http://emploi-public-files.ma/fichiers/upload/listemedecin2016.pdf|,-,http://emploi-public-files.ma/fichiers/upload/medecina.pdf|http://emploi-public-files.ma/fichiers/upload/1171.pdf|,-,Email : srep.dgapr@gmail.com,http://emploi-public-files.ma/fichiers/upload/2016_2.pdf
concour_e0c0id6691,Ministère de la jeunesse et des sports,Technicien de 3ème grade ~ Echelle 9 - spécialité Kinésithérapie,2,2016-09-14,2016-10-02,2016-08-26,http://emploi-public-files.ma/fichiers/upload/201686.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatscrittech31.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatfinaltech31.pdf|,-,Email : ..............,http://emploi-public-files.ma/fichiers/upload/3166.pdf|http://emploi-public-files.ma/fichiers/upload/3167.pdf
concour_e0c0id6679,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Administrateur 2ème grade ~ Echelle 11,7,2016-09-17,2016-10-02,2016-08-23,http://emploi-public-files.ma/fichiers/upload/managementgestion.pdf|,http://emploi-public-files.ma/fichiers/upload/administrateur7sup.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatsAdm1.pdf|,-,Email : abd.rajeb@gmail.com,http://emploi-public-files.ma/fichiers/upload/annonce60.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3892.pdf
concour_e0c0id6678,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Ingénieur d'Etat 1er grade ~ Echelle 11,3,2016-09-24,2016-10-09,2016-08-23,http://emploi-public-files.ma/fichiers/upload/listesfinalesdesingenieurssession09102016.pdf|,http://emploi-public-files.ma/fichiers/upload/ingenieursup.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatsIngEnssup.pdf|,-,Email : abd.rajeb@gmail.com,http://emploi-public-files.ma/fichiers/upload/annonce59.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3891.pdf
concour_e0c0id6677,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Technicien de 3ème grade ~ Echelle 9,5,2016-09-24,2016-10-09,2016-08-23,http://emploi-public-files.ma/fichiers/upload/listesfinalesdestechnicienssession09102016.pdf|,http://emploi-public-files.ma/fichiers/upload/technniciensup.pdf|,http://emploi-public-files.ma/fichiers/upload/ResultatsTechEnssup2.pdf|,-,Email : abd.rajeb@gmail.com,http://emploi-public-files.ma/fichiers/upload/annonce58.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3890.pdf
concour_e0c0id6661,Ministère de la Culture et de la Communication - Département de la Communication,Technicien de 3ème grade ~ Echelle 9,1,2016-10-10,2016-10-23,2016-08-15,http://emploi-public-files.ma/fichiers/upload/3173.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4190.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4224.pdf|http://emploi-public-files.ma/fichiers/upload/0|,-,Email : k.amirache@mincom.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4065.pdf
concour_e0c0id6659,Ministère de la Culture et de la Communication - Département de la Communication,Administrateur 2ème grade ~ Echelle 11,1,2016-09-15,2016-10-02,2016-08-15,http://emploi-public-files.ma/fichiers/upload/listeconcours2016.pdf|,http://emploi-public-files.ma/fichiers/upload/201692.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatduconcours2016.pdf|,-,Email : k.amirache@mincom.gov.ma,http://emploi-public-files.ma/fichiers/upload/201677.pdf
concour_e0c0id6641,Délégation Interministérielle aux Droits de l'Homme,Administrateur 2ème grade ~ Echelle 11,3,2016-08-29,2016-10-16,2016-08-12,http://emploi-public-files.ma/fichiers/upload/listefinale1.pdf|,http://emploi-public-files.ma/fichiers/upload/resultat106.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTATFINAL29.pdf|,-,Nom : صفاء الخبازTéléphone : 0537270458Email : elkhabbaz@didh.gov.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementA3.pdf|http://emploi-public-files.ma/fichiers/upload/arrtrecrutement.pdf
concour_e0c0id6638,"Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de la Pêche maritime","Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11 - spécialité -	Mathématique et Informatique : Mathématique, Inf",1,1000-10-10,1000-10-10,2016-08-12,-,-,-,-,Nom : belabedTéléphone : 0537688026Email : belabed@mpm.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3868.pdf|http://emploi-public-files.ma/fichiers/upload/maitreassistant.pdf
concour_e0c0id6634,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Adjoint technique 3ème grade ~ Echelle 6 - spécialité réparateur automobile,5,2016-08-27,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/ADJOINTTECHNIQUE3EME.pdf|,http://emploi-public-files.ma/fichiers/upload/ADJTECH3G59.pdf|,http://emploi-public-files.ma/fichiers/upload/ADJTECH3G_def.pdf|,http://emploi-public-files.ma/fichiers/upload/DESISTEENTS_ADJOINTSTECHN.pdf|,Nom : السيد عبدالحق مهداويTéléphone : 0537577310/11Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSADJOINTSTECHNIQUES2016.pdf|http://emploi-public-files.ma/fichiers/upload/ARRETECONCOURSADJOINTTECHNIQUE2016.pdf
concour_e0c0id6633,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Technicien de 4ème grade ~ Echelle 8 - spécialité infographie/bureautique/batiment et T.P.,9,2016-08-27,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/TECHNICIEN4EME1.pdf|,http://emploi-public-files.ma/fichiers/upload/TECH4GR.pdf|,http://emploi-public-files.ma/fichiers/upload/TECH4GR_def.pdf|,-,Nom : السيد عبدالحق مهداويTéléphone : 0537577310/11Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSTECHNICIENS20161.pdf|http://emploi-public-files.ma/fichiers/upload/ARRETECONCOURSTECHNICIENS4EGRADE2016.pdf
concour_e0c0id6632,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Technicien de 3ème grade ~ Echelle 9 - spécialité secretariat/gestion entreprises/dev.info/audio vis,20,2016-08-27,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/TECHNICIEN3EME2.pdf|,http://emploi-public-files.ma/fichiers/upload/TECH3G40.pdf|,http://emploi-public-files.ma/fichiers/upload/TECH3G_def.pdf|,http://emploi-public-files.ma/fichiers/upload/DESISTEENTS_TECHN3eGRdocx.pdf|,Nom : السيد عبدالحق مهداويTéléphone : 0537577311/10Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSTECHNICIENS2016.pdf|http://emploi-public-files.ma/fichiers/upload/ARRETECONCOURSTECHNICIENS3EGRADE2016.pdf
concour_e0c0id6631,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Administrateur 3ème grade ~ Echelle 10 - spécialité Droit pub/Eco.& gest./Archiviste,12,2016-09-01,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/ADMINISTRATEUR3EGR.pdf|,http://emploi-public-files.ma/fichiers/upload/ADM3GR.pdf|,http://emploi-public-files.ma/fichiers/upload/ADM3GR_def.pdf|,-,Nom : السيد عبدالحق مهداويTéléphone : 0537577311/10Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSADMINISTRATEURS20162.pdf|http://emploi-public-files.ma/fichiers/upload/avismodificatif3.pdf|http://emploi-public-files.ma/fichiers/upload/ARRETEMODIFICATIF2.pdf|http://emploi-public-files.ma/fichiers/upload/AVISMODIF1.pdf
concour_e0c0id6630,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Administrateur 2ème grade ~ Echelle 11 - spécialité Audit et controle de gestion,4,2016-08-27,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/ADMINISTRATEUR2EME.pdf|,http://emploi-public-files.ma/fichiers/upload/ADM2GR.pdf|,http://emploi-public-files.ma/fichiers/upload/ADM2GR_def.pdf|,-,Nom : السيد عبدالحق مهداويTéléphone : 0537577310/11Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/ARRETECONCOURSADMINISTRATEUR2EMEGRADE2016.pdf|http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSADMINISTRATEURS20161.pdf
concour_e0c0id6629,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Ingénieur d'Etat 1er grade ~ Echelle 11 - spécialité G.C./TOPOG/ENERG.RENOUV./SYST.INFO,6,2016-08-27,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/INGENIEURDETAT1ERGRADE2.pdf|,http://emploi-public-files.ma/fichiers/upload/ING37.pdf|,http://emploi-public-files.ma/fichiers/upload/ING_def.pdf|,-,Nom : السيد عبدالحق مهداويTéléphone : 0661046492Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSINGENIEURSARCHITECTES20161.pdf|http://emploi-public-files.ma/fichiers/upload/ARRETECONCOURSINGENIEURS2016.pdf
concour_e0c0id6628,"Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville - Département de l’Habitat",Architecte 1er grade ~ Echelle 11 - spécialité Architecture et Urbanisme,4,2016-08-27,2016-09-25,2016-08-11,http://emploi-public-files.ma/fichiers/upload/ARCHITECTE22.pdf|,http://emploi-public-files.ma/fichiers/upload/ARCHI2.pdf|,http://emploi-public-files.ma/fichiers/upload/ARCHI_def.pdf|,http://emploi-public-files.ma/fichiers/upload/DESISTEENTS_ARCHITECTES.pdf|,Nom : السيد عبدالحق مهداويTéléphone : 0661046492Email : mehdaoui1009@gmail.com,http://emploi-public-files.ma/fichiers/upload/ARRETECONCOURSARCHITECTES2016.pdf|http://emploi-public-files.ma/fichiers/upload/AVISCONCOURSINGENIEURSARCHITECTES2016.pdf
concour_e0c0id6587,"Ministère de l’Energie, des Mines et du Développement durable - Département de l’Energie, des Mines",Technicien de 3ème grade ~ Echelle 9,3,2016-09-02,2016-09-25,2016-08-05,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3967.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4542.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4704.pdf|,-,Nom : محمد اومدينTéléphone : 0537688793/0537688796Email : m.oumadine@mem.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3813.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3812.pdf
concour_e0c0id6586,"Ministère de l’Energie, des Mines et du Développement durable - Département de l’Energie, des Mines",Administrateur 3ème grade ~ Echelle 10,3,2016-09-02,2016-09-25,2016-08-05,http://emploi-public-files.ma/fichiers/upload/201684.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4543.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4705.pdf|,-,Nom : محمد اومدينTéléphone : 0537688793/0537688796Email : m.oumadine@mem.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3810.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3811.pdf
concour_e0c0id6585,"Ministère de l’Energie, des Mines et du Développement durable - Département de l’Energie, des Mines",Administrateur 2ème grade ~ Echelle 11,4,2016-09-02,2016-09-25,2016-08-05,http://emploi-public-files.ma/fichiers/upload/201683.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4544.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4706.pdf|,-,Nom : محمد اومدينTéléphone : 0537688793/0537688796Email : m.oumadine@mem.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3809.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3807.pdf
concour_e0c0id6584,Ministère de la santé,Infirmier diplômé d'Etat de 2ème grade ~ Echelle 9,1200,2016-09-09,2016-09-25,2016-08-05,-,-,http://emploi-public-files.ma/fichiers/upload/IDE11.pdf|,-,Email : concours_eap@sante.gov.ma,http://emploi-public-files.ma/fichiers/upload/MS_avis_IDE_2G.PDF
concour_e0c0id6583,"Ministère de l’Energie, des Mines et du Développement durable - Département de l’Energie, des Mines",Ingénieur d'Etat 1er grade ~ Echelle 11,10,2016-09-02,2016-09-25,2016-08-05,http://emploi-public-files.ma/fichiers/upload/201685.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4545.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier4707.pdf|,-,Nom : محمد اومدينTéléphone : 0537688793/0537688796Email : m.oumadine@mem.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier3805.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier3806.pdf
concour_e0c0id6572,"Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de l’Agriculture",Administrateur 2ème grade ~ Echelle 11,30,2016-08-29,2016-10-02,2016-08-05,http://emploi-public-files.ma/fichiers/upload/LISTEADMCONC021016ZITO0031.pdf|,http://emploi-public-files.ma/fichiers/upload/listeadmissibleconcoursadm2megrade2.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatFinalConcoursAdmin2016.pdf|,-,Email : candidature.rh@agriculture.gov.ma,http://emploi-public-files.ma/fichiers/upload/Calendrierdespreuvesorales3.pdf|http://emploi-public-files.ma/fichiers/upload/AvisconcoursAdministrateurs2016.pdf
