 Id,            Etablissement organisateur,            Grade,            Nombre postes,            Dèlai dépot,            Date concours,            Date publication,            Candidats convoqués pour l'examen écrit,            Candidats convoqués pour l'entretien oral,            Résultats,            Désistements,            Pour plus d'informations,            Fichiers attachés
concour_e1c0id9082,Université Ibn Zohr - Agadir,Professeur Assistant Grade A  spécialité Informatiques au profit de Ecole Supérieure de Technologie  -- Laayoune --,1,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm300920172.pdf
concour_e1c0id9081,Université Ibn Zohr - Agadir,"Professeur Assistant Grade A  spécialité Communication, Linguistique, Littérature Française au profit de Ecole Nationale de Commerce et de Gestion  -- Dakhla--",1,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm300920175.pdf
concour_e1c0id9080,Université Ibn Zohr - Agadir,"Professeur Assistant Grade A  spécialité Communication, Linguistique, Littérature Anglaise au profit de Ecole Nationale de Commerce et de Gestion  -- Dakhla--",1,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm300920174.pdf
concour_e1c0id9079,Université Ibn Zohr - Agadir,Professeur Assistant Grade A  spécialité Droit Privé au profit de Ecole Nationale de Commerce et de Gestion  -- Dakhla--,1,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm300920173.pdf
concour_e1c0id9078,Université Ibn Zohr - Agadir,Professeur Assistant Grade A  spécialité Économie - Gestion au profit de Ecole Nationale de Commerce et de Gestion  -- Dakhla-- (par contrat),4,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm300920172.pdf
concour_e1c0id9077,Université Ibn Zohr - Agadir,Professeur Assistant Grade A  spécialité Informatiques au profit de Ecole Supérieure de Technologie --Guelmim--,1,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm300920171.pdf
concour_e1c0id9076,Université Ibn Zohr - Agadir,Professeur Assistant Grade A  spécialité Economie et Gestion au profit de l'Ecole Supérieure de Technologie --Guelmim--'',2,2017-09-15,2017-09-30,2017-08-22,-,-,-,-,Nom : فؤاد حنينTéléphone : 0528227125Email : admin-uiz@uiz.ac.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceAkhbarAlyawm30092017.pdf
concour_e1c0id9075,Office National Marocain du Tourisme,Directeur de Opérations  (par contrat),1,2017-09-04,1000-10-10,2017-08-18,-,-,-,-,Nom : سمية فرجTéléphone : 0537278334Email : frej@onmt.org.ma,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturedirectiondesOprations.pdf
concour_e1c0id9074,Atlas Multiservices,Infirmer (par contrat),1,2017-09-01,2017-09-14,2017-08-18,-,-,-,-,Nom : ATLASMULISERVICESTéléphone : 0522432040Email : AMS_RESSOURCES@royalairmaroc.com,http://emploi-public-files.ma/fichiers/upload/Annonceinfirmiersaout2017.pdf
concour_e1c0id9073,Agence Nationale pour le Développement de l'Aquaculture,Cadre comptable-Cadre en achat -Cadre en communication/infographie -Cadre chargé de l’appui technique-Cadres chargés de l’appui aux investisseurs ,6,2017-09-22,1000-10-10,2017-08-16,http://emploi-public-files.ma/fichiers/upload/LISTERETENUCONCOURS14OCTOBRE20171.pdf|,-,-,-,Nom : SRHTéléphone : 0538099700Email : recrutement@anda.gov.ma,http://emploi-public-files.ma/fichiers/upload/CONCOURS14OCTOBRE2017ANDA.pdf
concour_e1c0id9068,Agence pour la Promotion et le Développement économique et social des préfectures et provinces du Nord du Royaume,Ingénieur d'etat,3,2017-09-04,2017-10-10,2017-08-16,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6215.pdf|,-,-,-,Nom : عزيزة الزيانيTéléphone : 0539943288/90Email : a.ezzayani@apdn.ma,http://emploi-public-files.ma/fichiers/upload/3307.pdf
concour_e1c0id9067,Agence pour la Promotion et le Développement économique et social des préfectures et provinces du Nord du Royaume, Cadre superieur,2,2017-09-04,2017-10-10,2017-08-16,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6216.pdf|,-,-,-,Nom : عزيزة الزيانيTéléphone : 0539943288/90Email : a.ezzayani@apdn.ma,http://emploi-public-files.ma/fichiers/upload/recrutement8.pdf
concour_e1c0id9064,Atlas Multiservices,Agent Contrôle Facturation (par contrat),1,2017-09-06,1000-10-10,2017-08-15,-,-,-,-,Nom : ATLASMULISERVICESTéléphone : 0522432040Email : contact@atlasmultiservices.com,http://emploi-public-files.ma/fichiers/upload/Annonceagentcontrledefacturation.pdf
concour_e1c0id9063,Chambre de commerce d'industrie et  de  services de la région Fès Meknès,Administrateur 3ème Grade (Echelle 10),1,2017-09-05,1000-10-10,2017-08-15,-,-,-,-,Nom : نجاة الكعاكTéléphone : 0662214934Email : elkaak.ccisfes@gmail.com,http://emploi-public-files.ma/fichiers/upload/AVIS000134.pdf|http://emploi-public-files.ma/fichiers/upload/DECISION00013.pdf
concour_e1c0id9062,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,Cadre à la division Placement à l'international ,1,1000-10-10,1000-10-10,2017-08-15,-,-,-,-,Nom : صالح لمياءTéléphone : 0522789552Email : l.salih@anapec.org,http://emploi-public-files.ma/fichiers/upload/Annoncdpi1.pdf
concour_e1c0id9061,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,Cadre Auditeur Interne,1,1000-10-10,1000-10-10,2017-08-15,-,-,-,-,Nom : صالح لمياءTéléphone : 0522789552Email : l.salih@anapec.org,http://emploi-public-files.ma/fichiers/upload/Annoncauditeurinterne1.pdf
concour_e1c0id9060,Office régional de mise en valeur agricole de Souss Massa,Technicien de 3ème grade ~ Echelle 9,10,2017-09-08,2017-10-11,2017-08-15,http://emploi-public-files.ma/fichiers/upload/Technicien_GME_Ep_Ecrite_2017.pdf|,-,-,-,Nom : فواد طلحاوىTéléphone : 0528840690Email : fouadspeyer@gmail.com,http://emploi-public-files.ma/fichiers/upload/Techniciens38.pdf
concour_e1c0id9058,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,Conseillers en Emploi,23,2017-09-08,2017-10-07,2017-08-15,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsprslectionnsconcoursdesconseillersemploi1.pdf|,-,-,-,Nom : صالح لمياءTéléphone : 0522789552Email : l.salih@anapec.org,http://emploi-public-files.ma/fichiers/upload/AVISmodificatifAnnonceconseiller.pdf
concour_e1c0id9057,Office régional de mise en valeur agricole de Souss Massa,Administrateur 2ème grade ~ Echelle 11,2,2017-09-08,2017-10-11,2017-08-15,http://emploi-public-files.ma/fichiers/upload/Administrateur_EP_Ecrite_2017.pdf|,-,-,-,Nom : فواد طلحاوىTéléphone : 0528840690Email : fouadspeyer@gmail.com,http://emploi-public-files.ma/fichiers/upload/Administrateurs26.pdf
concour_e1c0id9056,Office régional de mise en valeur agricole de Souss Massa,Ingénieur d'Etat 1er grade ~ Echelle 11,3,2017-09-08,2017-10-11,2017-08-15,http://emploi-public-files.ma/fichiers/upload/Ingenieur_GR_EP_Ecrite_2017.pdf|,-,-,-,Nom : فواد طلحاوىTéléphone : 0528840690Email : fouadspeyer@gmail.com,http://emploi-public-files.ma/fichiers/upload/Ingnieurs23.pdf
concour_e1c0id9046,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR EN CABLAGE AUTOMOBILE,2,2017-09-15,1000-10-10,2017-08-11,-,-,-,-,Téléphone : 0522634444Email : recrutement@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/annonceformateurREMcblageautomobile2.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE196.pdf
concour_e1c0id9038,Poste Maroc,Technicien électromécanique ,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/TECHNICIENELECTROMECANIQUECandidatsprslectionnestestecrit1.pdf|,http://emploi-public-files.ma/fichiers/upload/AffichagersultatdadmissibilitdunTechnicienenElectromcanique2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementTechnicienElectromcanique2017.pdf
concour_e1c0id9037,Poste Maroc,Technicien électrotechnique et électronique ,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/TECHNICIENELECTRONIQUEELECTROTECHNIQUECandidatsprslectionnstestecrit1.pdf|,http://emploi-public-files.ma/fichiers/upload/AffichagersultatdadmissibilitdunTechnicienenElectrotechniqueetElectronique2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementTechnicienElectroniqueElectrotechnique2017.pdf
concour_e1c0id9036,Poste Maroc,Technicien topographe,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/TOPOGRAPHECandidatsPrslectionnestestcrit1.pdf|,http://emploi-public-files.ma/fichiers/upload/AffichagersultatdadmissibilitdunTechnicienTopographe2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementTechnicienTopographe2017.pdf
concour_e1c0id9035,Poste Maroc,Agent RH,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/AGENTRHCandidatsprslectionnstestecrit.pdf|,http://emploi-public-files.ma/fichiers/upload/AffichagersultatdunAgentRH2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementAgentRH2017.pdf
concour_e1c0id9034,Poste Maroc,Technico-commercial,5,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/TECHNICOCOMMERCIALcandidatsprslectionnestestecrit1.pdf|,http://emploi-public-files.ma/fichiers/upload/Affichagersultatdadmissibilitde05TchnicoCommercial2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementTechnicoCommercial2017.pdf
concour_e1c0id9033,Poste Maroc,Chargé d’assainissement et d’acquisition des biens immobiliers,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/CHARGEASSAINISSEMENTACQUISITIONBIENSIMMOBILCandidatsprslectionnstestecrit.pdf|,http://emploi-public-files.ma/fichiers/upload/AffichagersultatdadmissibilitdunChargdAssainissementetdAquisitiondesbiensImmobiliers20171.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementChargdassainissementetdaquisitiondesbiensimmobiliers2017.pdf
concour_e1c0id9032,Poste Maroc,Financier,2,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/FINANCiERCandidatsprslectionnstestecrit1.pdf|,http://emploi-public-files.ma/fichiers/upload/Affichagersultatdadmissibilitde02Financier2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementFinancier2017.pdf
concour_e1c0id9031,Poste Maroc,Chargé de contrôle permanent,2,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/ChargContrlepermanentCandidatsprslectionnstestecrit.pdf|,http://emploi-public-files.ma/fichiers/upload/Affichagersultatde02ChargsduContrlePermanant2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/Avisderecrutementchargdecontrlepermanent2017.pdf
concour_e1c0id9030,Poste Maroc,Contrôleur de gestion,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/CONTROLEURDEGESTIONCandidatsprslectionnstestecrit.pdf|,http://emploi-public-files.ma/fichiers/upload/Affichagersultatde01ContrleurdeGestion2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementContrleurdegestion2017.pdf
concour_e1c0id9029,Poste Maroc,Acheteur,1,2017-08-25,1000-10-10,2017-08-10,http://emploi-public-files.ma/fichiers/upload/ACHETEURCandidatsprslectionnstestecrit.pdf|,http://emploi-public-files.ma/fichiers/upload/AffichagersultatdunAcheteur2017.pdf|,-,-,Nom : سميرة معدينيTéléphone : 0668111231Email : maadini@poste.ma,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementAcheteur2017.pdf
concour_e1c0id9013,Chambre d'artisanat de la région de Souss Massa - Agadir,Adjoint administratif 3ème grade ~ Echelle 6,1,1000-10-10,1000-10-10,2017-08-10,-,-,-,-,Nom : الحسين أحدوTéléphone : 0610968550Email : achrafouhaddou@hotmail.fr,http://emploi-public-files.ma/fichiers/upload/21100.pdf
concour_e1c0id9012,Chambre d'artisanat de la région de Souss Massa - Agadir,Administrateur 2ème grade ~ Echelle 11,1,1000-10-10,1000-10-10,2017-08-10,-,-,-,-,Nom : الحسين أحدوTéléphone : 0610968550Email : achrafouhaddou@hotmail.fr,http://emploi-public-files.ma/fichiers/upload/1252.pdf
concour_e1c0id9007,Agence urbaine de Rabat et Salé,chauffeur,1,2017-08-25,2017-09-12,2017-08-10,http://emploi-public-files.ma/fichiers/upload/Recrutementdunchauffeur2017avis.pdf|,http://emploi-public-files.ma/fichiers/upload/Recrutementdunchauffeurcandidatslpreuveorale.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatfinalchauffaur.pdf|http://emploi-public-files.ma/fichiers/upload/rsultatfinalchauffaur1.pdf|,-,Nom : Zakaria MOUNIRTéléphone : 0537575453/0537575460Email : mounir@aurs.org.ma,http://emploi-public-files.ma/fichiers/upload/dcision_chauffeur_scanne_modifie_pdf.pdf
concour_e1c0id9006,Holding d'Aménagement Al Omrane,ingénieur génie civil,2,2017-08-24,1000-10-10,2017-08-10,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/ANNONCE2INGENIEURSGENIECIVILHAO.pdf
concour_e1c0id9005,Office National De L'Electricité Et De L'Eau Potable -Branche Eau-,Technicien Exploitation,1,2017-09-11,1000-10-10,2017-08-10,-,-,-,-,Nom : يوسف المعضاديTéléphone : 0537667673Email : yelmaadadi@onee.ma,http://emploi-public-files.ma/fichiers/upload/SCAN013.pdf
concour_e1c0id9004,Holding d'Aménagement Al Omrane,ingénieur génie civil,1,2017-08-24,1000-10-10,2017-08-10,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/ANNONCE1INGENIEURAGENCEERRACHIDIA.pdf
concour_e1c0id9003,Office National De L'Electricité Et De L'Eau Potable -Branche Eau-,Technicien Exploitation   ,1,2017-09-11,1000-10-10,2017-08-10,-,-,-,-,Nom : يوسف المعضاديTéléphone : 0537667673Email : yelmaadadi@onee.ma,http://emploi-public-files.ma/fichiers/upload/img956.pdf
concour_e1c0id9002,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR ANIMATEUR DANS LES METIERS DE LA PLASTURGIE,1,2018-09-15,1000-10-10,2017-08-09,-,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/MtiersdelaPlasturgie.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE195.pdf
concour_e1c0id9001,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR ANIMATEUR DANS LES METIERS DE L'AERONAUTIQUE,1,2018-09-15,1000-10-10,2017-08-09,-,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/MtiersdelAronautique.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE193.pdf
concour_e1c0id9000,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR ANIMATEUR DANS LES METIERS DE L'AGROALIMENTAIRE,1,2018-09-15,1000-10-10,2017-08-09,-,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/MtiersdelaMaintenanceenindustrieagroalimentaire.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE192.pdf
concour_e1c0id8999,Société Jardin Zoologique National,Caissier(e) (par contrat),1,2017-09-30,1000-10-10,2017-08-09,-,-,-,-,Nom : الأغلبي زهيرTéléphone : 0537293799Email : elarhlabi@rabatzoo.ma,http://emploi-public-files.ma/fichiers/upload/Dcisiondeconcours20173.pdf|http://emploi-public-files.ma/fichiers/upload/CONCOURSJZN2017CA2017.pdf
concour_e1c0id8998,Société Jardin Zoologique National,Chargé(e) de communication et des relations publiques (par contrat),1,2017-09-30,1000-10-10,2017-08-09,-,-,-,-,Nom : الأغلبي زهيرTéléphone : 0537293799Email : elarhlabi@rabatzoo.ma,http://emploi-public-files.ma/fichiers/upload/CONCOURSJZN2017CCPR2017.pdf|http://emploi-public-files.ma/fichiers/upload/Dcisiondeconcours20172.pdf
concour_e1c0id8997,Société Jardin Zoologique National,Biologiste (par contrat),1,2017-09-30,1000-10-10,2017-08-09,-,-,-,-,Nom : الأغلبي زهيرTéléphone : 0537293799Email : elarhlabi@rabatzoo.ma,http://emploi-public-files.ma/fichiers/upload/CONCOURSJZN2017BIO2017.pdf|http://emploi-public-files.ma/fichiers/upload/Dcisiondeconcours20171.pdf
concour_e1c0id8996,Société Jardin Zoologique National,Médecin Vétérinaire  (par contrat),2,2017-09-30,1000-10-10,2017-08-09,-,-,-,-,Nom : الأغلبي زهيرTéléphone : 0537293799Email : elarhlabi@rabatzoo.ma,http://emploi-public-files.ma/fichiers/upload/Dcisiondeconcours2017.pdf|http://emploi-public-files.ma/fichiers/upload/CONCOURSJZN2017MV2017AvisRectificatif.pdf|http://emploi-public-files.ma/fichiers/upload/CONCOURSJZN2017MV20171.pdf
concour_e1c0id8995,Office régional de mise en valeur agricole de moulouya,Technicien de 3ème grade ~ Echelle 9,8,2017-09-07,2017-10-22,2017-08-09,http://emploi-public-files.ma/fichiers/upload/915.PDF|,-,-,-,Nom : أنس الحموميTéléphone : 0536612828Email : anasormvam@gmail.com,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6020.PDF
concour_e1c0id8994,Office régional de mise en valeur agricole de moulouya,Administrateur 2ème grade ~ Echelle 11,1,2017-09-07,2017-10-22,2017-08-09,http://emploi-public-files.ma/fichiers/upload/01112.PDF|,-,-,-,Nom : أنس الحموميTéléphone : 0536612828Email : anasormvam@gmail.com,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6019.PDF
concour_e1c0id8993,Office régional de mise en valeur agricole de moulouya,Ingénieur d'Etat 1er grade ~ Echelle 11,6,2017-09-07,2017-10-22,2017-08-09,http://emploi-public-files.ma/fichiers/upload/06111.PDF|,-,-,-,Nom : أنس الحموميTéléphone : 0536612828Email : anasormvam@gmail.com,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6018.PDF
concour_e1c0id8992,Marsa Maroc,Chef de division Prospection et Partenariats,1,2017-08-25,1000-10-10,2017-08-09,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsconvoquspourlentretienoral4.pdf|,-,-,-,Nom : Service RecrutementTéléphone : 0522232324Email : recrutement@marsamaroc.co.ma,http://emploi-public-files.ma/fichiers/upload/Avisdeconcours44.pdf|http://emploi-public-files.ma/fichiers/upload/FICHEDECANDIDATUREdoc6.docx
