 Id,            Emploi,            Autorité Gouvernementale,            Arrêté,            Date limite de dépot des candidatures,            Date de publication,            Pour plus d'informations,            Fichiers attachés
emploi_546,"Doyen de la Faculté des Sciences Juridiques, Economiques et Sociales, Kenitra","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Annonce_FSJES_Kenitra_2016.pdf","2016-04-29","2016-03-07","Nom : -Téléphone : 0537217619Email : -",-
emploi_544,"Directeur de l'Institut Agronomique et Vétérinaire Hassan II","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/ACIAVHassanII.pdf","2016-03-07","2016-02-17","Téléphone : 0530103173Email : emplois_superieurs@agriculture.gov.ma",http://emploi-public-files.ma/fichiers/upload/FichePosteIAVHII.pdf
emploi_543,"Directeur de l'Office Régional de Mise en Valeur Agricole de Ouarzazate","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/ACORMVAOuarzazate.pdf","2016-02-29","2016-02-16","Téléphone : 0530103173Email : emplois_superieurs@agriculture.gov.ma",http://emploi-public-files.ma/fichiers/upload/FichePosteOuarzazate.pdf
emploi_542,"Directeur de l'Ecole Nationale d'Architecture de Fès (Prolongation)","Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville","http://emploi-public-files.ma/fichiers/upload/AOC_DR_ENA_FES.pdf","2016-03-18","2016-02-16","Téléphone : 0667011236Email : tabetselma@gmail.com",-
emploi_541,"Directeur des Mines et des Hydrocarbure","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/arrtappelcandidatureDMH1.PDF","2016-03-03","2016-02-15","Nom : المصطفى العلام (رئيس قسم الموارد البشرية)Téléphone : 0641993852//05377688795Email : m.allam@mem.gov.ma",-
emploi_540,"Secrétaire Général","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/12016822016hcp.pdf","2016-02-29","2016-02-09","Nom : المصطفى نعوريTéléphone : 0537270160Email : e.naouri@hcpa.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_CV2.docx
emploi_539,"Directeur de L’Ecole Supérieure des Arts Appliqués de Casablanca","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avisESAAAr.pdf","2016-03-18","2016-02-02","Nom : -Téléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_538,"Directeur de la coopération internationale et du partenariat","Ministère de l’Emploi et de l’Insertion Professionnelle","http://emploi-public-files.ma/fichiers/upload/008262016.pdf","2016-02-08","2016-01-29","Téléphone : 0530100759Email : dgrh.emploi@gmail.com",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs8.docx
emploi_537,"Directeur de l'Académie Marocaine des Etudes Diplomatiques","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/arretDirecteurlacademie.PDF","2016-02-12","2016-01-27","Téléphone : *Email : *",http://emploi-public-files.ma/fichiers/upload/AMED.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIRE154.pdf
emploi_536,"direction des affaires financières, des systèmes d'information et de la logistique","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/arretDirecteurDAF.PDF","2016-02-12","2016-01-27","Téléphone : *Email : *",http://emploi-public-files.ma/fichiers/upload/DAFficheposte.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIRE153.pdf
emploi_535,"Directeur des Affaires Européennes","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/arretDirecteurleurop.PDF","2016-02-12","2016-01-27","Téléphone : *Email : *",http://emploi-public-files.ma/fichiers/upload/DAEv2.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIRE152.pdf
emploi_534,"Directeur des Affaires Africaines","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/arretDirecteurlafrique.PDF","2016-02-12","2016-01-27","Téléphone : *Email : *",http://emploi-public-files.ma/fichiers/upload/DAFR.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIRE151.pdf
emploi_533,"Directeur du Centre Régional d'Investissement de la région Guelmim - Oued Noun","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/Arrete_N04_14fev2016_AplCandidature_Dteur_CRI_GuelmimOuedNoun.pdf","2016-01-29","2016-01-15","Téléphone : ***Email : ***",-
emploi_532,"Directeur du Centre Régional d'Investissement de la région Marrakech - Safi","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/Arrete_N03_14fev2016_AplCandidature_Dteur_CRI_MarrakechSafi.pdf","2016-01-29","2016-01-15","Téléphone : ***Email : ***",-
emploi_531,"Directeur des Routes","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/ARRETE_DR.pdf","2016-01-25","2016-01-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/MODEL_CV13.docx|http://emploi-public-files.ma/fichiers/upload/FP_DR.pdf
emploi_530,"Directeur des Etudes Juridiques et de la Coopération Internationale","Délégation Interministérielle aux Droits de l'Homme","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2749.pdf","2016-01-08","2015-12-22","Nom : يونس اطريمسTéléphone : 0666033203Email : trimasse@didh.gov.ma",http://emploi-public-files.ma/fichiers/upload/FichepostedirecteursEtudesjuridiquesAr3.docx|http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs45.doc
emploi_529,"Directeur du Transport Aérien","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/ARRETE_DTA.pdf","2015-12-28","2015-12-11","Nom : مديرية الموارد البشريةTéléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/FP_DTA1.pdf|http://emploi-public-files.ma/fichiers/upload/MODEL_CV12.docx
emploi_528,"Directeur de l'Ecole Supérieur de Technologie à Laayoune","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/UIZ_AR_2015.pdf","2016-02-12","2015-12-11","Nom : مصلحة اليقظة والتتبعTéléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_527,"Directeur de l'Ecole Supérieur de Technologie à Goulmim","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/UIZ_AR_2015.pdf","2016-02-12","2015-12-11","Nom : مصلحة اليقظة والتتبعTéléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_526,"Directeur de l'Ecole Supèrieur de Technologie à Agadir","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/UIZ_AR_2015.pdf","2016-02-12","2015-12-11","Nom : مصلحة اليقظة والتتبعTéléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_525,"Directeur de l'École Nationale de Commerce et de Gestion à Agadir","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/UIZ_AR_2015.pdf","2016-02-12","2015-12-11","Nom : مصلحة اليقظة والتتبعTéléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_524,"Directeur Académie Régionale  de l'Education et de la   Formation -Région de souss-massa","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2658.pdf","2015-12-17","2015-12-02","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/PlanningdesentretiensSOUS.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier2659.pdf
emploi_523,"Directeur Académie Régionale  de l'Education et de la  Formation -Région de  casa-settat","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2656.pdf","2015-12-17","2015-12-02","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : 0537687233",http://emploi-public-files.ma/fichiers/upload/PlanningdesentretiensCASA1.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier2657.pdf
emploi_522,"Directeur Académie Régionale  de l'Education et de l a  Formation -Région de marrakech-safi      ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2654.pdf","2015-12-17","2015-12-02","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : 0537687233",http://emploi-public-files.ma/fichiers/upload/Planningdesentretiensmarrakech.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier2655.pdf
emploi_521,"DIRECTEUR DE L'ECOLE  NORMALE SUPÉRIEURE- RABAT (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/ENS_Rabat_2015_ro_Ar.pdf","2016-01-18","2015-11-30","Nom : -Téléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_520,"PRÉSIDENT DU DIRECTOIRE DE LA SONARGES","Ministère de la jeunesse et des sports","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2532.pdf","2015-11-30","2015-11-02","Nom : رضا بدر الدينTéléphone : 0625114728Email : badreddine.REDA@mjs.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier2533.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier63.docx|http://emploi-public-files.ma/fichiers/upload/nomDuFichier2534.pdf
emploi_519,"SECRÉTAIRE GÉNÉRAL DU MINISTÈRE DE LA JEUNESSE ET DES SPORTS ","Ministère de la jeunesse et des sports","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2529.pdf","2015-11-30","2015-11-02","Nom : رضا بدر الدينTéléphone : 0625114728Email : badreddine.REDA@mjs.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier2530.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier2531.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier62.docx
emploi_518,"Directeur de l'Institut Royal de Formation des Cadres de la jeunesse et du sport","Ministère de la jeunesse et des sports","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2526.pdf","2015-11-30","2015-11-02","Nom : رضا بدر الدينTéléphone : 0625114728Email : badreddine.REDA@mjs.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier61.docx|http://emploi-public-files.ma/fichiers/upload/nomDuFichier2528.pdf|http://emploi-public-files.ma/fichiers/upload/directeurdelIRFC1.pdf
emploi_517,"Directeur de l’Observation, des Etudes et de la Planification au Ministère Délégué chargé de l'Environnement","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/arrtDOEP.pdf","2015-11-13","2015-10-29","Nom : عبداللطيف المحراريTéléphone : 0537570582Email : elmahrari@environnement.gov.ma",-
emploi_516,"Inspecteur Général du Ministère Délégué chargé de l'Environnement","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/nomDuFichier2511.pdf","2015-11-13","2015-10-29","Nom : عبداللطيف المحراريTéléphone : 0537570582Email : elmahrari@environnement.gov.ma",-
emploi_515,"Directeur du Contrôle et de la prévention des Risques ","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/numrisation00501.pdf","2015-11-13","2015-10-29","Nom : Mme Hasnae – karroumTéléphone : 0641-99-39-09Email : h.karroum@mem.gov.ma",-
emploi_514,"Directeur Général du Groupe ISCAE","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/ArretAACDGISCAE.pdf","2015-11-03","2015-10-16","Téléphone : 0537751630Email : candidature@mcinet.gov.ma",http://emploi-public-files.ma/fichiers/upload/annoncearfrAACDGISCAE.pdf
emploi_513,"Directeur des Ressources humaines et financieres","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/DRHFDcision.pdf","2015-10-30","2015-10-13","Téléphone : 0537678128Email : m.ghazali@mincom.gov.ma",http://emploi-public-files.ma/fichiers/upload/DRHFAnnonce.pdf|http://emploi-public-files.ma/fichiers/upload/DRHFFicheposteV2.pdf
emploi_512,"Directeur de l'Agence nationale de lutte contre l'analphabétisme","Le chef du gouvernement","http://emploi-public-files.ma/fichiers/upload/117102015.pdf","2015-10-23","2015-10-08","Téléphone : ***Email : ***",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs44.doc|http://emploi-public-files.ma/fichiers/upload/nomDuFichier58.docx
emploi_511,"Directeur des Affaires Juridiques, des Équivalences et des Contentieux","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Arret_DAJEC_2015.pdf","2015-10-30","2015-10-07","Téléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
emploi_510,"Doyen de la Faculté Polydisciplinaire à Khouribga (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avisarabe11.pdf","2015-11-27","2015-09-30","Téléphone : 0537217619Email : m.elyabouri@enssup.gov.ma",-
